Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1669803707.5253768,11044,1669803707,524600982,imu_link,-0.01763623394072056,0.11835083365440369,0.056120086461305625
1669803707.5283048,11045,1669803707,527805502,imu_link,-0.016333827748894695,0.11172223091125488,0.03927719593048096
1669803707.5335672,11046,1669803707,533113830,imu_link,-0.011799343861639501,0.10307744145393372,0.03434604778885842
1669803707.5402544,11047,1669803707,539581428,imu_link,-0.011519503779709341,0.09187673777341844,0.03440993279218674
1669803707.543681,11048,1669803707,542902638,imu_link,-0.012663695961236954,0.08428388088941575,0.011098170652985573
1669803707.5500786,11049,1669803707,549508557,imu_link,-0.007076349575072528,0.07962064445018768,0.0014400510117411613
1669803707.5530727,11050,1669803707,552650861,imu_link,-0.006755737587809563,0.07495655864477159,0.009293779730796814
1669803707.5584123,11051,1669803707,557943801,imu_link,0.00035710929660126567,0.06801636517047882,-0.004675182048231364
1669803707.5638354,11052,1669803707,563306250,imu_link,0.0004290781216695905,0.06143896654248238,-0.014969797804951668
1669803707.5679033,11053,1669803707,567614444,imu_link,0.007606867235153914,0.058133095502853394,-0.021640434861183167
1669803707.5732548,11054,1669803707,572936639,imu_link,0.015007225796580315,0.05380368605256081,-0.04043366760015488
1669803707.5803938,11055,1669803707,579598473,imu_link,0.019661800935864452,0.054759610444307334,-0.056141652166843414
1669803707.5832374,11056,1669803707,582772483,imu_link,0.023379059508442882,0.05211009085178375,-0.05815184488892556
1669803707.5887117,11057,1669803707,588127192,imu_link,0.028035655617713928,0.05035560205578805,-0.07159707695245744
1669803707.594913,11058,1669803707,594565967,imu_link,0.033951207995414734,0.04805205389857293,-0.09722110629081726
1669803707.5980878,11059,1669803707,597780337,imu_link,0.037055641412734985,0.04298781603574753,-0.10759245604276658
1669803707.6034446,11060,1669803707,603182193,imu_link,0.04068149253726006,0.036065489053726196,-0.11285344511270524
1669803707.609806,11061,1669803707,609486137,imu_link,0.04421674087643624,0.029890473932027817,-0.13191547989845276
1669803707.6135535,11062,1669803707,612861298,imu_link,0.04990480840206146,0.019704280421137813,-0.1440863013267517
1669803707.6199775,11063,1669803707,619439054,imu_link,0.05393321067094803,0.002313767559826374,-0.1415539234876633
1669803707.6230886,11064,1669803707,622645852,imu_link,0.05264376848936081,-0.010566796176135542,-0.1633317768573761
1669803707.6291404,11065,1669803707,627981299,imu_link,0.05212525278329849,-0.020073773339390758,-0.16871340572834018
1669803707.6335635,11066,1669803707,633300332,imu_link,0.057108249515295036,-0.037644557654857635,-0.17015086114406588
1669803707.637831,11067,1669803707,637586464,imu_link,0.05971677228808404,-0.05786686763167382,-0.18402904272079468
1669803707.6432714,11068,1669803707,642871632,imu_link,0.05831611901521683,-0.07810138911008836,-0.20126131176948547
